Cache_Type,Number,Steps,Cache_Hit
0,18959,198,0
0,9559,78,0
0,21288,56,1
0,14955,71,0
0,25451,82,0
0,31039,121,1
0,15803,190,0
0,29973,90,0
0,15500,53,1
0,27079,152,0
0,12964,169,0
0,5135,147,0
0,29371,72,0
0,26911,170,1
0,15657,84,0
0,4121,64,0
0,3083,35,0
0,21540,149,0
0,14720,40,0
0,15398,133,0
0,6388,124,0
0,7545,70,1
0,9103,184,0
0,26894,214,0
0,6462,168,0
0,11993,50,0
0,17142,172,0
0,29059,165,0
0,10272,29,0
0,29867,72,0
0,22607,87,0
0,16966,110,0
0,13226,94,0
0,18391,154,0
0,12212,156,0
0,12954,50,0
0,17248,53,0
0,10713,29,0
0,15490,53,0
0,16634,53,0
0,4648,121,0
0,1812,16,0
0,8797,34,0
0,2055,37,0
0,32614,116,0
0,29544,72,0
0,20341,35,0
0,32708,54,0
0,7013,57,0
0,5382,116,0
0,3079,154,0
0,24325,64,0
0,21241,56,0
0,12675,55,0
0,8998,47,0
0,12581,63,1
0,32354,28,1
0,4396,33,0
0,2235,45,0
0,29688,240,0
0,22388,69,0
0,11418,29,1
0,8395,65,0
0,20992,118,0
0,6901,44,0
0,22662,131,0
0,3064,48,1
0,19684,74,1
0,22855,87,0
0,25566,201,0
0,7499,88,0
0,27677,227,0
0,14918,71,1
0,23575,82,0
0,23856,95,0
0,17395,203,0
0,14452,120,0
0,27590,108,0
0,15810,190,0
0,26792,46,0
0,5972,23,0
0,1898,37,0
0,25673,51,0
0,8691,52,0
0,6419,75,0
0,23692,38,0
0,11265,60,0
0,29360,134,0
0,14189,58,1
0,14091,58,0
0,17950,48,1
0,18645,123,0
0,25551,157,1
0,20657,56,0
0,6924,150,0
0,27048,46,0
0,4793,72,0
0,16137,190,0
0,20731,162,1
0,28207,108,0
0,5735,173,0
0,29557,72,0
0,7067,57,0
0,25576,77,0
0,3248,43,0
0,379,58,1
0,14628,120,0
0,26043,108,0
0,25646,51,1
0,8032,70,0
0,16538,159,0
0,16685,128,0
0,15519,120,0
0,5368,98,1
0,9551,60,0
0,31702,59,0
0,9867,73,0
0,3260,136,0
0,5033,90,0
0,19733,136,0
0,1576,29,0
0,31517,147,1
0,2853,27,1
0,24578,51,0
0,7546,39,0
0,4120,126,0
0,22940,175,0
0,29092,134,1
0,446,71,0
0,26379,77,0
0,23494,100,0
0,8037,26,1
0,9,19,0
0,26823,152,1
0,9980,73,0
0,31170,85,1
0,13613,63,0
0,5094,33,0
0,66,27,1
0,12103,187,0
0,23772,51,0
0,8031,44,1
0,17540,141,0
0,25531,157,0
0,7184,119,0
0,11095,55,0
0,9760,42,1
0,1944,99,0
0,19113,198,0
0,29754,46,0
0,25509,82,1
0,17342,66,0
0,88,17,0
0,15371,40,0
0,23514,82,0
0,19815,97,0
0,26813,95,0
0,24056,157,0
0,8963,47,0
0,13918,89,0
0,8908,140,0
0,16434,159,0
0,32095,98,0
0,3436,149,1
0,12149,63,0
0,6139,124,0
0,25333,170,1
0,25363,56,0
0,13188,125,0
0,13313,94,0
0,28817,77,0
0,1663,73,1
0,4294,25,0
0,16618,66,0
0,27145,38,0
0,3770,131,1
0,6765,137,0
0,15408,53,0
0,12740,32,0
0,1055,168,0
0,26805,139,1
0,2351,58,0
0,22909,82,0
0,15889,53,0
0,4040,64,0
0,23676,175,0
0,12357,37,0
0,18669,35,0
0,15839,76,0
0,29049,134,0
0,29127,103,0
0,26684,183,0
0,1195,119,0
0,15910,146,0
0,31440,147,0
0,2350,120,0
0,20979,56,0
0,6458,75,0
0,9999,91,0
0,14660,45,0
0,23422,82,0
0,1651,135,0
0,15385,177,0
0,30028,165,1
0,563,43,0
0,7466,88,0
0,1455,140,0
0,25746,108,0
0,28799,165,0
0,15658,53,0
0,1860,37,0
0,21589,118,0
0,30711,134,0
0,1474,140,0
0,26298,77,0
0,1912,55,0
0,29247,165,0
0,17177,128,0
0,29805,165,0
0,11898,99,1
0,10538,55,0
0,17858,97,0
0,29810,46,0
0,7080,119,0
0,2594,102,0
0,22672,82,0
0,3361,43,1
0,1937,50,0
0,10443,60,0
0,18604,35,0
0,32464,41,0
0,31163,72,0
0,21731,56,0
0,13284,107,0
0,2274,19,1
0,10644,55,1
0,18285,61,0
0,4422,95,0
0,8193,52,0
0,27563,59,0
0,11022,130,0
0,10222,60,0
0,22951,69,0
0,32544,160,0
0,951,28,0
0,26652,69,1
0,12515,125,0
0,20314,180,0
0,14724,133,0
0,23178,144,0
0,2138,24,0
0,32247,191,0
0,19172,74,0
0,6652,75,0
0,3468,30,0
0,18697,35,0
0,27131,90,0
0,2840,35,0
0,24920,64,0
0,8575,127,0
0,2372,76,1
0,18040,141,0
0,10690,161,1
0,1505,39,0
0,7035,106,0
0,26878,245,0
0,28917,121,0
0,30017,178,0
0,2746,128,0
0,15975,97,0
0,30084,46,1
0,3694,69,1
0,10978,130,0
0,31267,41,0
0,20469,136,0
0,12138,63,0
0,11068,99,0
0,29284,46,0
0,4480,20,0
0,10526,192,0
0,19296,74,0
0,4470,46,0
0,16404,40,1
0,23373,82,0
0,22358,43,0
0,29006,165,0
0,21403,193,1
0,19655,136,0
0,12028,156,0
0,21861,162,0
0,6271,111,0
0,5087,178,1
0,23719,82,0
0,30407,72,0
0,7021,44,0
0,8990,78,0
0,32525,129,0
0,22118,43,0
0,601,56,1
0,20025,136,0
0,2659,53,0
0,2485,89,0
0,30402,85,0
0,6977,31,0
0,9410,60,0
0,13682,58,0
0,1335,145,0
0,13338,32,0
0,8655,171,0
0,10947,161,0
0,5658,129,0
0,3118,61,0
0,24987,95,0
0,23173,56,0
0,25508,82,0
0,3682,131,0
0,5832,36,0
0,4833,72,0
0,4393,139,0
0,26442,51,1
0,14318,76,0
0,15136,40,0
0,18333,92,0
0,16280,159,0
0,8252,39,1
0,448,22,0
0,31576,191,0
0,31451,160,0
0,9059,65,1
0,12487,86,0
0,16150,71,0
0,20070,43,0
0,6319,199,0
0,7255,57,1
0,18498,185,1
0,17549,141,0
0,8567,127,0
0,24451,157,0
0,2164,45,0
0,24,10,0
0,11960,50,0
0,23393,219,0
0,56,19,0
0,21489,100,0
0,2557,133,0
0,11360,37,0
0,12049,42,0
0,800,28,1
0,25986,139,0
0,2524,40,0
0,17597,102,0
0,15609,146,0
0,14232,151,0
0,17392,141,0
0,30651,33,1
0,10644,55,1
0,25931,170,1
0,21388,118,0
0,9483,52,0
0,6782,181,0
0,67,27,0
0,12487,86,1
0,7477,88,0
0,13230,76,0
0,7144,75,1
0,25462,139,0
0,17036,128,0
0,8379,158,0
0,32202,72,0
0,509,48,0
0,23732,144,0
0,10828,42,0
0,11583,112,0
0,4709,33,1
0,17762,185,0
0,16335,159,1
0,9806,104,0
0,431,40,0
0,21091,149,0
0,18798,84,0
0,13259,76,0
0,9576,122,0
0,8416,83,0
0,22078,144,1
0,13508,37,0
0,31614,178,0
0,9696,47,0
0,31418,85,0
0,20764,74,0
0,7250,70,0
0,10254,148,0
0,29553,72,0
0,24950,201,0
0,4878,134,0
0,1725,42,0
0,24571,157,0
0,3668,38,0
0,4153,64,0
0,29225,196,0
0,10801,161,0
0,27264,20,0
0,10889,161,0
0,30975,59,0
0,28062,183,1
0,3244,136,1
0,8696,140,0
0,3872,100,0
0,29488,134,0
0,27733,33,0
0,22809,56,0
0,29090,134,0
0,5427,160,0
0,1517,60,0
0,30893,54,1
0,3096,123,0
0,8064,114,0
0,2616,146,0
0,29042,72,0
0,17172,27,0
0,32754,72,1
0,7415,132,0
0,20539,149,0
0,18410,48,0
0,23322,38,0
0,26308,139,0
0,6213,124,1
0,22966,82,0
0,22836,30,0
0,32317,147,0
0,6089,62,0
0,6048,111,0
0,16217,66,0
0,27748,183,0
0,27342,121,0
0,18526,141,0
0,10486,55,0
0,20550,56,1
0,8257,189,0
0,15099,115,0
0,30076,90,0
0,26075,51,0
0,13639,76,0
0,9431,104,0
0,15961,97,0
0,29742,46,0
0,23250,175,0
0,8432,83,0
0,26920,46,0
0,26301,77,0
0,14707,164,0
0,13407,94,0
0,10788,161,0
0,5667,129,1
0,10095,148,0
0,31782,129,0
0,2787,35,1
0,1012,111,1
0,1300,26,0
0,26664,33,0
0,18753,61,1
0,3561,48,0
0,13133,76,0
0,10105,135,0
0,8858,140,0
0,23613,100,0
0,22645,38,1
0,10712,29,0
0,24380,64,0
0,3926,82,0
0,26473,139,0
0,23162,56,0
0,12827,76,1
0,28840,59,0
0,7393,57,0
0,30730,41,0
0,16583,97,0
0,10967,117,0
0,26368,95,1
0,11757,81,0
0,26524,139,0
0,19739,211,0
0,27433,152,1
0,21194,100,1
0,3640,43,0
0,7657,83,0
0,7701,52,0
0,28746,33,0
0,8243,65,0
0,208,13,1
0,8738,47,0
0,30748,59,0
0,32266,72,0
0,29601,72,0
0,24558,126,0
0,19005,167,0
0,31323,54,0
0,26322,201,0
0,3365,43,0
0,28790,72,0
0,14168,58,0
0,29988,64,0
0,5527,41,0
0,13094,138,0
0,30838,147,0
0,16004,45,0
0,6798,119,0
0,27457,33,0
0,15461,146,1
0,27183,90,0
0,31838,222,0
0,13721,63,0
0,13125,76,0
0,5146,28,1
0,8765,78,0
0,27484,152,0
0,25879,170,0
0,10641,55,0
0,29781,41,1
0,990,98,0
0,7281,18,1
0,31006,178,0
0,15384,53,0
0,17305,53,0
0,26998,183,0
0,31148,72,0
0,24276,64,1
0,23667,100,0
0,20742,43,0
0,3308,43,0
0,9863,73,0
0,25407,144,1
0,31794,54,0
0,16632,53,0
0,3316,92,0
0,16005,45,0
0,31731,147,0
0,21815,162,0
0,15606,146,0
0,29318,103,0
0,29979,209,0
0,1664,16,0
0,15893,97,0
0,28283,103,0
0,18571,66,1
0,26242,46,0
0,32343,147,0
0,16158,146,0
0,2983,141,0
0,16995,128,1
0,11864,143,0
0,19051,198,0
0,25863,201,0
0,23719,82,1
0,9117,153,0
0,30888,28,0
0,8559,78,0
0,32340,67,0
0,13606,89,0
0,28323,59,0
0,5378,72,0
0,9043,184,0
0,17986,79,0
0,15675,102,0
0,7346,163,0
0,17946,48,1
0,29608,134,1
0,10785,29,0
0,21499,100,0
0,3720,38,1
0,5826,111,0
0,30176,41,0
0,21201,56,0
0,26640,183,0
0,4940,134,0
0,17179,190,0
0,2007,42,0
0,17178,27,0
0,8990,78,1
0,790,77,0
0,721,46,1
0,1446,47,0
0,5190,103,1
0,2937,53,0
0,17244,172,0
0,28467,59,1
0,11610,143,0
0,14672,40,0
0,24541,64,0
0,29663,240,1
0,11277,86,0
0,17749,22,0
0,6327,54,0
0,21199,162,0
0,4607,152,0
0,11634,143,1
0,11201,68,0
0,27601,152,0
0,13274,45,0
0,22402,69,0
0,31735,77,0
0,6208,124,0
0,16026,146,0
0,20824,105,0
0,24943,188,0
0,2857,172,0
0,10028,42,0
0,20994,149,1
0,13711,89,0
0,31915,98,0
0,14395,71,0
0,24654,157,0
0,28542,196,0
0,9380,153,0
0,12871,169,0
0,17038,159,0
0,25816,108,0
0,18570,35,0
0,12791,125,0
0,7065,101,0
0,678,51,0
0,24726,38,0
0,20656,56,0
0,22802,82,1
0,4749,77,0
0,6184,124,0
0,13158,138,1
0,22253,118,0
0,24645,38,0
0,11623,161,0
0,31666,147,0
0,23598,51,0
0,21325,56,0
0,29735,165,0
0,20261,74,0
0,21748,69,0
0,20701,149,0
0,17,12,0
0,26845,95,0
0,28087,108,1
0,31261,134,0
0,14845,239,0
0,26965,46,0
0,29646,121,0
0,6804,62,0
0,25763,126,0
0,22657,87,0
0,7988,52,0
0,23267,51,0
0,21619,69,0
0,3611,69,0
0,10635,55,0
0,2995,48,0
0,24257,144,0
0,29752,46,0
0,22113,131,0
0,7404,132,0
0,17445,141,0
0,22558,87,0
0,20659,56,0
0,5415,41,0
0,6690,137,0
0,15705,102,0
0,431,40,1
0,7527,150,1
0,30725,178,0
0,26380,126,0
0,17598,102,0
0,29955,209,0
0,27408,33,0
0,2950,141,0
0,7362,132,0
0,25063,139,0
0,30168,116,0
0,26133,139,0
0,20124,118,0
0,28925,72,0
0,7916,145,0
0,6943,256,0
0,1266,31,1
0,6885,57,1
0,21175,131,0
0,8814,52,0
0,24879,95,0
0,8428,158,0
0,7336,39,0
0,11212,99,0
0,7627,83,0
0,13884,107,0
0,31632,147,0
0,12752,125,0
0,9676,60,0
0,18768,123,1
0,21835,69,0
0,12023,42,0
0,17805,141,0
0,427,53,1
0,19874,74,0
0,10486,55,1
0,22718,162,1
0,17866,141,0
0,1136,106,0
0,1615,73,0
0,6572,75,1
0,23895,95,0
0,32516,41,0
0,25123,38,0
0,30146,90,0
0,927,116,1
0,16583,97,1
0,21063,193,0
0,2896,22,0
0,32326,147,0
0,22302,69,0
0,21402,48,0
0,13452,45,0
0,3129,110,0
0,23698,100,0
0,20629,149,0
0,17367,110,0
0,16613,66,0
0,14127,58,1
0,30243,85,0
0,21825,69,1
0,8103,189,0
0,5673,204,0
0,19123,79,0
0,22862,175,0
0,2947,97,0
0,29382,165,1
0,15244,40,1
0,15611,107,0
0,24344,113,0
0,6263,111,0
0,5217,147,0
0,21244,100,0
0,16595,40,0
0,30792,134,0
0,5414,41,0
0,25160,64,0
0,1892,37,0
0,19323,180,0
0,6690,137,1
0,32215,46,0
0,17006,84,0
0,18800,123,0
0,2628,53,0
0,2474,27,0
0,15235,177,0
0,29897,72,0
0,32698,160,0
0,4365,46,0
0,847,33,0
0,17355,141,0
0,24256,64,0
0,21017,149,0
0,24339,157,0
0,10246,148,1
0,20150,92,0
0,8828,171,0
0,10838,42,0
0,14648,71,0
0,18806,61,0
0,4477,90,0
0,215,101,0
0,1903,130,0
0,13540,182,0
0,27450,121,0
0,17605,141,0
0,22638,69,0
0,15047,45,0
0,308,24,0
0,21810,69,0
0,21586,118,1
0,21207,105,1
0,23566,82,0
0,2246,45,0
0,25973,139,0
0,13078,169,1
0,14994,63,0
0,16560,128,0
0,20371,35,0
0,6756,36,0
0,501,110,0
0,10210,60,0
0,16939,84,0
0,10574,78,0
0,860,103,1
0,29310,103,0
0,27176,64,0
0,15656,53,0
0,15006,63,0
0,12683,200,0
0,18113,40,0
0,347,125,0
0,27212,90,0
0,3821,30,0
0,17822,97,0
0,11007,73,0
0,14575,102,0
0,1428,34,0
0,27196,121,0
0,4781,121,0
0,13200,138,1
0,27123,90,0
0,1170,57,0
0,8334,114,1
0,22910,144,0
0,22196,69,0
0,15093,40,1
0,16056,45,0
0,5451,54,1
0,20906,30,1
0,27449,152,0
0,17851,71,0
0,18200,22,0
0,15623,252,0
0,10009,166,0
0,6006,41,0
0,17426,141,0
0,26831,152,0
0,20440,61,1
0,23600,144,1
0,28477,51,1
0,22668,131,1
0,5417,67,0
0,5604,98,0
0,20337,35,0
0,4420,95,0
0,23373,82,1
0,32219,191,0
0,18082,185,0
0,936,23,0
0,19579,198,0
0,24704,126,0
0,20068,43,0
0,26254,51,0
0,6532,137,0
0,27505,152,0
0,23981,82,0
0,5537,67,0
0,11703,143,0
0,8658,52,0
0,23517,82,1
0,18519,48,0
0,23042,175,0
0,27366,59,0
0,17661,172,0
0,13604,89,1
0,15195,133,0
0,28384,59,0
0,25412,56,0
0,29934,41,0
0,24670,188,0
0,13814,120,0
0,16864,84,0
0,15040,133,0
0,29240,121,0
0,15800,40,1
0,15603,146,0
0,13250,76,0
0,25795,64,0
0,30880,28,1
0,21211,224,0
0,9065,122,0
0,29170,103,0
0,27626,46,0
0,6838,150,0
0,4075,157,0
0,25712,170,0
0,24485,175,0
0,1061,124,0
0,4854,121,0
0,30084,46,1
0,21771,193,0
0,17489,110,1
0,8865,171,0
0,16952,84,0
0,14094,107,0
0,5164,54,0
0,26275,214,0
0,7098,57,1
0,31027,147,0
0,9210,60,1
0,28098,82,0
0,14082,58,0
0,6307,62,0
0,26639,170,1
0,22415,69,0
0,32693,160,0
0,13184,94,0
0,8922,96,0
0,18001,141,0
0,4682,59,0
0,10869,68,0
0,20514,56,0
0,11583,112,1
0,8555,52,0
0,145,116,1
0,21904,43,1
0,20210,136,0
0,19102,61,0
0,27989,121,0
0,7278,163,0
0,25,23,0
0,7716,57,0
0,21771,193,1
0,30894,54,1
0,623,131,0
0,24097,95,0
0,7002,31,0
0,302,16,1
0,3050,110,0
0,14590,89,0
0,1048,31,0
0,15674,84,0
0,20021,30,0
0,780,121,0
0,5727,80,0
0,19283,74,0
0,4705,59,0
0,13162,138,0
0,13795,107,0
0,25902,51,0
0,15576,84,0
0,10280,29,0
0,26242,46,1
0,25856,33,0
0,19858,136,0
0,30124,64,0
0,28189,108,0
0,12281,125,0
0,12427,63,0
0,17749,22,1
0,18599,260,0
0,10766,73,0
0,29300,72,0
0,1887,37,0
0,8827,122,1
0,5884,173,0
0,11688,99,0
0,31751,103,1
0,19699,74,0
0,3210,22,0
0,17251,53,0
0,22511,162,0
0,24886,95,0
0,23054,100,0
0,13614,63,0
0,1987,94,0
0,1361,52,0
0,2354,32,0
0,12958,125,0
0,22301,69,0
0,1930,24,0
0,23544,175,0
0,12094,94,0
0,32422,72,1
0,17392,141,1
0,27644,152,0
0,5322,54,0
0,23935,144,0
0,2103,94,0
0,20218,180,0
0,26014,64,0
0,25055,232,0
0,27075,64,0
0,25743,170,0
0,25453,82,0
0,25853,170,0
0,16899,58,1
0,12612,63,0
0,3638,162,0
0,32304,116,0
0,17664,22,0
0,27336,59,0
0,3956,51,0
0,4436,20,0
0,26166,152,0
0,6525,137,0
0,26006,126,1
0,7281,18,1
0,32674,67,0
0,29494,103,1
0,25518,82,0
0,2199,32,0
0,28444,152,0
0,21312,118,0
0,22893,175,0
0,524,30,0
0,7655,83,0
0,29599,103,1
0,30543,85,1
0,7082,119,0
0,9863,73,1
0,19353,74,0
0,17171,172,0
0,16770,66,0
0,3282,74,1
0,14201,102,0
0,12398,138,0
0,16069,27,0
0,15434,58,0
0,19853,43,1
0,12800,32,0
0,23269,144,0
0,16554,128,0
0,1137,18,0
0,22151,193,0
0,20983,87,0
0,27839,139,0
0,3727,69,1
0,18003,141,0
0,11356,130,0
0,25465,139,0
0,3815,175,0
0,13562,182,0
0,14752,40,0
0,14146,102,1
0,2828,128,1
0,6988,150,0
0,12962,169,0
0,5006,64,0
0,15983,146,0
0,19849,48,0
0,18165,66,0
0,9396,122,0
0,13024,45,0
0,16850,203,0
0,6535,137,0
0,12796,169,0
0,16978,66,0
0,6878,150,0
0,28800,59,0
0,7673,57,0
0,26079,82,0
0,19182,167,0
0,7277,163,1
0,16665,159,0
0,30220,134,0
0,25347,126,0
0,23198,206,1
0,21114,149,0
0,16461,115,0
0,25166,263,0
0,14028,58,1
0,21247,149,0
0,5580,129,0
0,6632,93,0
0,12288,19,0
0,11940,143,0
0,14182,58,0
0,30915,191,0
0,9391,60,1
0,2062,37,0
0,17142,172,1
0,21473,48,0
0,18986,79,1
0,25191,157,1
0,1495,47,0
0,32451,160,0
0,13110,50,1
0,7528,132,0
0,22692,206,0
0,18469,110,0
0,10742,130,1
0,30647,147,0
0,26690,170,1
0,12008,50,0
0,24850,95,0
0,2932,97,0
0,4129,188,0
0,25424,33,0
0,16402,115,0
0,30990,116,1
0,10686,47,1
0,26735,170,0
0,20235,180,0
0,13404,138,0
0,30061,209,0
0,27105,77,0
0,1406,171,0
0,10217,91,0
0,85,9,0
0,6586,137,0
0,125,108,0
0,8847,78,0
0,11196,68,0
0,10941,161,0
0,25615,82,0
0,17223,128,0
0,14725,133,0
0,15055,151,0
0,27606,152,0
0,22335,69,0
0,502,66,0
0,16811,66,1
0,28399,165,1
0,24109,188,0
0,14015,58,0
0,22486,69,0
0,23322,38,1
0,10468,86,1
0,22328,69,0
0,27094,183,0
0,27419,170,0
0,17956,92,0
0,14827,120,0
0,11167,68,0
0,7264,18,0
0,12727,81,0
0,20306,61,0
0,24654,157,1
0,10211,60,0
0,31161,85,0
0,482,22,0
0,18969,53,0
0,594,74,1
0,20024,66,0
0,22344,113,0
0,22150,69,0
0,10094,135,0
0,12029,156,0
0,14066,107,0
0,23260,144,0
0,13489,76,0
0,11176,37,0
0,31185,147,0
0,29911,72,0
0,5939,142,0
0,27139,38,0
0,10077,86,0
0,25504,126,0
0,20686,87,0
0,26256,77,0
0,986,49,0
0,27900,134,0
0,6272,31,0
0,9060,65,0
0,21466,74,0
0,8900,140,0
0,23058,56,0
0,14648,71,1
0,30980,54,0
0,7317,132,0
0,22775,175,0
0,32446,67,0
0,19475,167,0
0,31176,147,0
0,31351,103,0
0,14897,115,0
0,22562,87,0
0,16293,97,0
0,31501,129,0
0,4400,95,0
0,23334,82,0
0,26579,77,0
0,4877,134,1
0,10956,42,1
0,12220,94,0
0,13075,107,0
0,20105,105,0
0,14304,102,0
0,1061,124,1
0,5167,178,0
0,7286,163,0
0,21921,193,0
0,654,144,0
0,18220,61,0
0,22795,56,0
0,32373,160,0
0,20117,43,1
0,26823,152,1
0,22378,69,0
0,32009,85,1
0,31754,147,0
0,8736,34,0
0,11906,50,0
0,5533,98,0
0,25330,108,0
0,15536,40,0
0,19764,136,0
0,22947,113,1
0,29906,72,0
0,12928,32,0
0,6580,137,0
0,22921,144,0
0,30506,33,0
0,3741,131,0
0,8243,65,1
0,10451,86,0
0,18239,66,0
0,12743,81,0
0,5307,147,0
0,26732,95,0
0,2845,66,0
0,20329,74,0
0,11354,130,0
0,19262,159,0
0,29661,134,1
0,14030,182,1
0,4482,46,0
0,18688,123,1
0,29988,64,1
0,15505,146,0
0,30640,178,0
0,29519,46,0
0,5612,129,1
0,22613,131,0
0,4684,59,0
0,8449,57,0
0,16007,84,0
0,19127,198,1
0,29392,134,0
0,25526,126,0
0,10208,60,0
0,24449,38,1
0,4653,152,0
0,31663,103,0
0,20485,43,0
0,8224,127,0
0,2411,164,0
0,15844,53,0
0,6114,111,0
0,2649,97,0
0,15759,146,0
0,8272,127,1
0,28239,121,0
0,7991,83,0
0,705,33,1
0,24720,64,0
0,11342,81,0
0,24136,43,0
0,31406,85,0
0,30892,54,1
0,1677,42,0
0,265,122,0
0,12844,125,0
0,22069,131,0
0,14387,164,0
0,2718,66,1
0,16924,40,0
0,1936,99,0
0,19161,74,0
0,32710,54,0
0,30613,85,0
0,21393,193,0
0,8149,52,0
0,23311,51,0
0,18239,66,1
0,28492,51,0
0,7871,83,0
0,4422,95,1
0,4092,64,0
0,17959,92,0
0,11566,50,0
0,14898,115,0
0,28878,72,0
0,2100,32,0
0,21443,100,0
0,12674,55,0
0,13813,45,0
0,29374,72,0
0,13417,120,0
0,17411,172,0
0,8535,127,0
0,1826,130,0
0,13786,58,0
0,15638,40,0
0,4645,183,1
0,9184,47,0
0,2150,24,0
0,26722,95,0
0,20412,87,0
0,13298,169,0
0,26608,77,0
0,23494,100,1
0,31689,103,0
0,26717,95,0
0,16185,53,0
0,7569,132,0
0,28593,77,0
0,12293,112,0
0,4193,64,0
0,31478,54,0
0,2352,120,0
0,25029,126,0
0,18090,22,0
0,8890,34,0
0,10816,55,0
0,19647,105,0
0,21888,131,1
0,22576,38,0
0,28732,152,0
0,8945,47,0
0,18614,92,1
0,21095,43,1
0,26181,139,0
0,29194,46,0
0,10771,148,0
0,7074,31,0
0,14053,58,1
0,7803,145,0
0,24589,113,0
0,1288,101,1
0,8434,57,1
0,5328,116,0
0,27092,38,1
0,669,69,0
0,13237,45,0
0,9537,78,0
0,7314,119,0
0,881,116,1
0,5708,28,0
0,15748,128,0
0,17905,92,0
0,6680,137,0
0,24141,43,0
0,29926,165,0
0,22495,61,0
0,2393,71,0
0,14764,71,1
0,7834,52,0
0,398,120,0
0,2346,120,0
0,28639,196,0
0,22097,69,0
0,22974,82,0
0,22493,61,0
0,32319,191,0
0,15115,89,0
0,32318,191,1
0,27540,59,1
0,21426,30,0
0,19500,123,0
0,19632,136,1
0,22522,162,0
0,28551,51,0
0,7378,101,0
0,6286,106,0
0,15413,53,0
0,26529,77,0
0,20838,43,0
0,618,25,0
0,19734,74,0
0,6616,44,0
0,7025,57,0
0,21626,162,0
0,20371,35,1
0,3228,74,0
0,10161,42,0
0,2131,76,0
0,6008,142,1
0,17115,53,0
0,12909,107,0
0,23029,131,0
0,24153,82,0
0,1829,130,1
0,13829,45,0
0,3080,35,0
0,1739,55,0
0,29199,165,0
0,26573,108,0
0,16741,40,0
0,8148,52,0
0,12245,50,0
0,30491,240,0
0,4056,38,0
0,15519,120,1
0,18755,110,0
0,17055,172,0
0,12324,156,0
0,29812,72,0
0,29653,134,0
0,30707,116,0
0,28488,51,0
0,7912,52,1
0,11549,130,1
0,20851,43,1
0,17665,79,0
0,8273,158,0
0,9573,73,0
0,26191,77,0
0,13200,138,1
0,23165,113,1
0,15766,84,0
0,16607,128,0
0,21693,69,0
0,5540,67,0
0,7256,57,1
0,12086,125,0
0,14364,151,0
0,30106,41,0
0,7803,145,1
0,505,61,0
0,30351,209,0
0,20297,136,1
0,9878,135,0
0,11634,143,1
0,7948,96,0
0,29279,152,1
0,4077,64,0
0,224,21,0
0,24737,64,0
0,15172,71,1
0,18584,185,0
0,26641,95,0
0,5557,129,0
0,335,68,0
0,22242,131,0
0,27443,64,0
0,5264,54,0
0,13625,89,1
0,19952,136,1
0,24808,157,0
0,26910,51,0
0,17362,79,0
0,30115,64,0
0,1688,42,0
0,23535,157,0
0,4338,77,0
0,10686,47,1
0,29451,103,0
0,27267,64,0
0,7859,101,0
0,13388,94,0
0,5943,49,0
0,5317,54,1
0,13533,138,0
0,10044,91,0
0,16726,66,0
0,9173,109,0
0,7330,44,1
0,31055,116,0
0,22076,162,0
0,19978,92,0
0,17548,141,0
0,27188,64,0
0,13544,37,0
0,23608,100,1
0,24755,64,0
0,29169,46,0
0,30809,147,0
0,13358,94,0
0,23347,82,0
0,16260,128,0
0,2979,48,1
0,27779,46,0
0,10461,179,0
0,2762,128,0
0,17473,141,1
0,19859,136,0
0,22061,162,0
0,15777,102,1
0,30381,134,0
0,25540,126,0
0,24700,144,0
0,14409,76,1
0,14638,133,0
0,1806,117,0
0,12151,63,0
0,13585,37,0
0,18673,35,0
0,31674,147,0
0,17104,27,0
0,3887,51,0
0,17756,97,0
0,4201,64,0
0,26676,33,0
0,28911,134,0
0,13727,89,0
0,23897,51,0
0,3452,43,1
0,11536,50,0
0,3212,22,0
0,2276,58,1
0,807,72,0
0,18282,35,0
0,7848,26,1
0,13641,63,0
0,17160,79,0
0,28885,59,0
0,16002,53,0
0,31663,103,1
0,3900,144,0
0,31303,147,0
0,29507,165,0
0,6247,186,0
0,32095,98,1
0,828,90,0
0,32135,46,0
0,11378,130,1
0,16895,203,0
0,26459,77,0
0,7787,70,0
0,14403,164,0
0,20561,56,0
0,12118,143,0
0,21735,193,0
0,13253,94,1
0,8739,47,0
0,2322,182,0
0,1375,39,0
0,26528,95,0
0,15378,58,0
0,2824,128,0
0,16244,40,0
0,27577,152,1
0,16893,159,0
0,18155,185,0
0,5664,36,1
0,28407,59,0
0,12218,156,0
0,28554,77,1
0,15874,53,0
0,11341,81,0
0,2567,146,0
0,5625,160,0
0,26102,77,1
0,12533,125,0
0,7107,57,1
0,16875,58,1
0,32233,85,0
0,22521,162,1
0,4958,46,0
0,26979,77,0
0,24556,126,0
0,7928,101,0
0,5262,191,0
0,2956,22,0
0,3974,95,0
0,14375,133,0
0,4675,59,1
0,29412,165,0
0,847,33,1
0,32150,191,0
0,1246,132,0
0,25248,33,1
0,11450,29,0
0,10677,148,0
0,20637,149,0
0,13133,76,1
0,12851,125,0
0,30998,178,0
0,28762,72,0
0,8883,184,0
0,3946,51,0
0,6516,44,0
0,14454,133,0
0,23294,144,0
0,4078,64,0
0,2549,58,0
0,17936,48,1
0,29984,178,0
0,22525,162,1
0,20652,56,0
0,28282,152,0
0,31345,54,0
0,28571,51,0
0,10594,99,0
